SKU_ID,METADATA_NAME,METADATA_VALUE
2082105,scent,Woody & Earthy
2082105,scent,Fresh
2082105,scent,Woody & Earthy
2082106,scent,Fresh
2082106,scent,Woody & Earthy
2082106,scent,Fresh
2082106,scent,Woody & Earthy
2082115,scent,Fresh
2082115,scent,Warm & Spicy
2082116,scent,Fresh
2082116,scent,Warm & Spicy
2082137,scent,Fresh
2082137,scent,Floral
2082138,scent,Floral
2082138,scent,Fresh
2082340,concerns_skin,Acne & Blemishes
2082340,skinType,Combination
2082340,ingredients,Sulfate-Free
2082340,concerns_skin,Blackheads & Visible Pores
2082340,skinType,Oily
2082341,ingredients,Paraben-Free
2082341,skinType,Oily
2082341,ingredients,Gluten-Free
2082341,skinType,Combination
2082341,skinType,Dry
2082341,skinType,Normal
2082341,ingredients,Cruelty-Free
2082341,concerns_skin,Dark Spots & Uneven Skin Tone
2082344,concerns_skin,Blackheads & Visible Pores
2082344,concerns_skin,Acne & Blemishes
2082344,ingredients,Sulfate-Free
2082344,ingredients,Cruelty-Free
2082344,ingredients,Paraben-Free
2082345,ingredients,Cruelty-Free
2082345,skinType,Combination
2082345,skinType,Oily
2082345,concerns_skin,Oiliness
2082345,concerns_skin,Blackheads & Visible Pores
2082345,concerns_skin,Acne & Blemishes
2082345,ingredients,Paraben-Free
2082345,ingredients,Sulfate-Free
2082346,concerns_skin,Blackheads & Visible Pores
2082346,skinType,Combination
2082346,skinType,Oily
2082346,ingredients_skin,Sulfate-Free
2082346,ingredients_skin,Gluten-Free
2082346,concerns_skin,Oiliness
2082347,skinType,Oily
2082347,skinType,Combination
2082347,ingredients,Gluten-Free
2082347,ingredients,Cruelty-Free
2082347,ingredients,Sulfate-Free
2082347,concerns_skin,Acne & Blemishes
2082347,concerns_skin,Blackheads & Visible Pores
2082347,concerns_skin,Oiliness
2082350,ingredients,Cruelty-Free
2082350,skinType,Normal
2082350,ingredients,Paraben-Free
2082350,ingredients,Gluten-Free
2082350,skinType,Dry
2082350,skinType,Combination
2082350,skinType,Oily
2082350,concerns_skin,Dryness
2082350,concerns_skin,Anti-Aging
2082353,ingredients,Sulfate-Free
2082353,ingredients,Paraben-Free
2082353,ingredients,Gluten-Free
2082353,skinType,Normal
2082353,skinType,Combination
2082353,concerns_skin,Dark Spots & Uneven Skin Tone
2082355,concerns,Dark Circles
2082355,ingredients,Sulfate-Free
2082355,ingredients,Paraben-Free
2082369,concerns_skin,Acne & Blemishes
2082369,concerns_skin,Blackheads & Visible Pores
2082369,concerns_skin,Dryness
2082369,skinType,Oily
2082369,skinType,Combination
2082369,ingredients,Sulfate-Free
2082369,skinType,Normal
2082369,ingredients,Oil-Free
2082369,ingredients,Cruelty-Free
2082369,ingredients,Paraben-Free
2082369,skinType,Dry
2082662,ingredients,Sulfate-Free
2082662,ingredients,Paraben-Free
2082662,form_lips,Gloss
2082662,finish_lips,High Shine
2082662,color_lips,Pink
2082663,color_lips,Pink
2082663,ingredients,Sulfate-Free
2082663,ingredients,Paraben-Free
2082663,form_lips,Gloss
2082663,finish_lips,High Shine
2082666,finish_lips,High Shine
2082666,form_lips,Gloss
2082666,ingredients,Paraben-Free
2082666,color_lips,Red
2082666,ingredients,Sulfate-Free
2082670,form_lips,Gloss
2082670,ingredients,Paraben-Free
2082670,ingredients,Sulfate-Free
2082670,finish_lips,High Shine
2082670,color_lips,Pink
2083369,purpose_nails,Growth
2083369,purpose_nails,Strengthening
2083370,purpose_nails,Growth
2083370,purpose_nails,Strengthening
2083371,purpose_nails,Growth
2083371,purpose_nails,Strengthening
2083397,purpose_nails,Fast Drying
2083397,color_nails,Pink
2083635,scent,Woody & Earthy
2083635,scent,Fruity & Citrus
2083636,scent,Fruity & Citrus
2083636,scent,Woody & Earthy
2084022,concerns_hair,Frizz-Free
2084022,concerns_hair,Thinning
2084022,form_hair,Spray
2084022,concerns_hair,Shine
2084022,concerns_hair,Volume
2084029,form_hair,Spray
2084029,concerns_hair,Frizz-Free
2084029,concerns_hair,Shine
2084029,concerns_hair,Heat Protection
2084031,concerns_hair,Thinning
2084031,concerns_hair,Volume
2084031,concerns_hair,Shine
2084031,form,Mousse
2084032,concerns_hair,Volume
2084032,concerns_hair,Shine
2084032,form,Mousse
2084032,concerns_hair,Thinning
2084187,ingredients,Sulfate-Free
2084187,ingredients,Paraben-Free
2084187,ingredients,Gluten-Free
2084187,treatment,Dryness
2084381,scent,Woody & Earthy
2084381,scent,Floral
2084382,scent,Woody & Earthy
2084382,scent,Floral
2084383,scent,Woody & Earthy
2084383,scent,Floral
2084388,scent,Woody & Earthy
2084388,scent,Floral
2084389,scent,Woody & Earthy
2084389,scent,Floral
2084393,scent,Floral
2084393,scent,Woody & Earthy
2084896,skinType,Combination
2084896,concerns_skin,Fine Lines & Wrinkles
2084896,skinType,Normal
2085106,concerns_hair,Dry Scalp
2085106,concerns_hair,Damaged
2085109,concerns_hair,Shine
2085109,concerns_hair,Volume
2085109,concerns_hair,Frizz-Free
2085109,concerns_hair,Damaged
2085129,concerns_hair,Damaged
2085132,concerns_hair,Damaged
2085168,concerns_hair,Shine
2085594,purpose_nails,Fast Drying
2086562,ingredients,Cruelty-Free
2086562,ingredients,Paraben-Free
2086562,concerns_skin,Acne & Blemishes
2086562,concerns_skin,Blackheads & Visible Pores
2086562,concerns_skin,Oiliness
2086562,ingredients,Gluten-Free
2086989,concerns_hair,Damaged
2087461,concerns_hair,Frizz-Free
2087498,concerns_hair,Color Protection
2087498,concerns,Anti-Frizz
2087498,concerns,Dry Scalp
2087498,hair type,Straight
2087498,hair type,Wavy
2087498,hair type,Curly
2087498,hair type,Coily
2087498,concerns,Damaged & Split Ends
2087498,ingredients_hair,Paraben-Free
2087498,concerns,Volumizing
2088262,ingredients,Paraben-Free
2088262,ingredients,Vegan
2088262,hair type,Coily
2088262,ingredients,Gluten-Free
2088262,concerns,Curl Enhancing
2088262,concerns,Shine
2088262,hair type,Straight
2088262,concerns,Volumizing
2088262,hair type,Wavy
2088262,ingredients,Cruelty-Free
2088262,hair type,Curly
2088263,concerns_hair,Shine
2088263,concerns_hair,Volume
2088263,concerns_hair,Frizz-Free
2089224,form_eyes,Gel
2089224,color_eyes,Black
2089224,ingredients,Silicone-Free
2089224,ingredients,Sulfate-Free
2089224,ingredients,Paraben-Free
2089224,finish_eyes,Matte
2089225,ingredients,Silicone-Free
2089225,color_eyes,Brown
2089225,finish_eyes,Matte
2089225,ingredients,Sulfate-Free
2089225,ingredients,Paraben-Free
2089225,form_eyes,Gel
2089226,form_eyes,Gel
2089226,ingredients,Paraben-Free
2089226,finish_eyes,Matte
2089226,ingredients,Silicone-Free
2089226,ingredients,Sulfate-Free
2089226,color_eyes,Brown
2089227,ingredients,Paraben-Free
2089227,form_eyes,Gel
2089227,finish_eyes,Matte
2089227,color_eyes,Grey
2089227,ingredients,Sulfate-Free
2089227,ingredients,Silicone-Free
2089238,ingredients,Silicone-Free
2089238,ingredients,Sulfate-Free
2089238,finish_eyes,Matte
2089238,color_eyes,Black
2089238,form_eyes,Cream
2089239,ingredients,Sulfate-Free
2089239,ingredients,Silicone-Free
2089239,finish_eyes,Matte
2089239,form_eyes,Cream
2089239,color_eyes,Brown
2089617,skinType,Dry
2089617,concerns_skin,Redness
2089617,concerns_skin,Oiliness
2090285,purpose_nails,Fast Drying
2090285,color_nails,White
2090323,purpose_nails,Fast Drying
2090323,color_nails,White
2090323,color_nails,Pink
2090355,color_nails,Red
2090355,purpose_nails,Fast Drying
2090357,concerns,Dryness
2090357,concerns_skin,Fine Lines & Wrinkles
2090680,scent,Fresh
2090680,scent,Warm & Spicy
2090681,scent,Fresh
2090681,scent,Warm & Spicy
2091099,concerns_skin,Dryness
2091099,concerns_skin,Redness
2091099,skinType,Dry
2091145,concerns,Dryness
2091145,skin type,Combination
2091145,skin type,Sensitive
2091145,spf,15 - 30
2091145,ingredients,Oil-Free
2091145,concerns_skin,Fine Lines & Wrinkles
2091145,spf,Below 15
2091145,skinType,Normal
2091454,concerns_skin,Acne & Blemishes
2091454,concerns_skin,Oiliness
2091454,skinType,Normal
2091454,skinType,Combination
2091454,skinType,Oily
2091510,scent,Floral
2091511,scent,Floral
2092839,concerns_hair,Shine
2092839,ingredients,Gluten-Free
2092839,ingredients,Paraben-Free
2092840,concerns_hair,Shine
2092840,ingredients,Gluten-Free
2092840,ingredients,Paraben-Free
2092842,concerns_hair,Damaged
2092843,concerns_hair,Damaged
2093019,concerns_hair,Thinning
2093019,concerns_hair,Thinning
2093019,concerns_hair,Volume
2093019,concerns_hair,Volume
2093019,concerns_hair,Shine
2093019,concerns_hair,Shine
2093021,concerns_hair,Color Protection
2093021,concerns_hair,Color Protection
2093021,concerns_hair,Volume
2093021,concerns_hair,Volume
2093021,concerns_hair,Shine
2093021,concerns_hair,Shine
2093407,concerns_hair,Frizz-Free
2093407,form_hair,Wax
2093407,concerns_hair,Oil Control
2093787,scent,Floral
2093788,scent,Floral
2093943,ingredients,Sulfate-Free
2093943,form_lips,Gloss
2093943,color_lips,Purple
2093943,finish_lips,High Shine
2093943,ingredients,Paraben-Free
2093944,color_lips,Red
2093944,finish_lips,High Shine
2093944,form_lips,Gloss
2093944,ingredients,Sulfate-Free
2093944,ingredients,Paraben-Free
2093946,form_face,Loose Powder
2093946,spf,15 - 30
2093946,ingredients,Vegan
2093946,ingredients,Sulfate-Free
2093946,ingredients,Paraben-Free
2093946,ingredients,Cruelty-Free
2093946,ingredients,Oil-Free
2093946,ingredients,Gluten-Free
2093946,ingredients,Mineral
2093946,skinType,Normal
2093946,skinType,Dry
2093946,skinType,Sensitive
2093946,skinType,Combination
2093946,skinType,Oily
2093946,finish_face,Natural
2093946,coverage_face,Full
2093946,coverage_face,Medium
2093946,coverage_face,Light
2093947,skinType,Dry
2093947,ingredients,Mineral
2093947,coverage_face,Medium
2093947,coverage_face,Full
2093947,finish_face,Natural
2093947,skinType,Normal
2093947,form_face,Loose Powder
2093947,skinType,Oily
2093947,skinType,Combination
2093947,skinType,Sensitive
2093947,spf,15 - 30
2093947,ingredients,Vegan
2093947,ingredients,Sulfate-Free
2093947,ingredients,Paraben-Free
2093947,ingredients,Cruelty-Free
2093947,ingredients,Oil-Free
2093947,ingredients,Gluten-Free
2093947,coverage_face,Light
2093948,ingredients,Paraben-Free
2093948,ingredients,Sulfate-Free
2093948,ingredients,Vegan
2093948,spf,15 - 30
2093948,skinType,Oily
2093948,skinType,Combination
2093948,coverage_face,Light
2093948,coverage_face,Medium
2093948,coverage_face,Full
2093948,finish_face,Natural
2093948,form_face,Loose Powder
2093948,skinType,Sensitive
2093948,skinType,Dry
2093948,skinType,Normal
2093948,ingredients,Mineral
2093948,ingredients,Gluten-Free
2093948,ingredients,Oil-Free
2093948,ingredients,Cruelty-Free
2093949,coverage_face,Light
2093949,spf,15 - 30
2093949,coverage_face,Full
2093949,finish_face,Natural
2093949,form_face,Loose Powder
2093949,skinType,Oily
2093949,skinType,Combination
2093949,skinType,Sensitive
2093949,skinType,Dry
2093949,skinType,Normal
2093949,ingredients,Mineral
2093949,ingredients,Gluten-Free
2093949,ingredients,Oil-Free
2093949,ingredients,Cruelty-Free
2093949,ingredients,Paraben-Free
2093949,ingredients,Sulfate-Free
2093949,ingredients,Vegan
2093949,coverage_face,Medium
2093950,skinType,Combination
2093950,skinType,Dry
2093950,skinType,Normal
2093950,ingredients,Mineral
2093950,ingredients,Oil-Free
2093950,ingredients,Cruelty-Free
2093950,ingredients,Paraben-Free
2093950,spf,15 - 30
2093950,coverage_face,Light
2093950,coverage_face,Medium
2093950,coverage_face,Full
2093950,finish_face,Natural
2093950,form_face,Loose Powder
2093950,skinType,Oily
2093951,form_face,Loose Powder
2093951,ingredients,Paraben-Free
2093951,finish_face,Natural
2093951,coverage_face,Full
2093951,coverage_face,Full
2093951,coverage_face,Medium
2093951,coverage_face,Medium
2093951,coverage_face,Light
2093951,coverage_face,Light
2093951,spf,15 - 30
2093951,spf,15 - 30
2093951,form_face,Loose Powder
2093951,skinType,Oily
2093951,skinType,Oily
2093951,skinType,Combination
2093951,skinType,Combination
2093951,skinType,Dry
2093951,skinType,Dry
2093951,skinType,Normal
2093951,skinType,Normal
2093951,ingredients,Mineral
2093951,ingredients,Mineral
2093951,ingredients,Oil-Free
2093951,ingredients,Oil-Free
2093951,ingredients,Cruelty-Free
2093951,ingredients,Cruelty-Free
2093951,ingredients,Paraben-Free
2093951,finish_face,Natural
2093954,ingredients,Paraben-Free
2093954,ingredients,Cruelty-Free
2093954,ingredients,Oil-Free
2093954,ingredients,Mineral
2093954,skinType,Normal
2093954,skinType,Dry
2093954,form_face,Loose Powder
2093954,finish_face,Natural
2093954,coverage_face,Medium
2093954,ingredients,Sulfate-Free
2093954,skinType,Oily
2093954,skinType,Combination
2094071,ingredients,Paraben-Free
2094071,ingredients,Mineral
2094071,ingredients,Oil-Free
2094071,ingredients,Gluten-Free
2094071,ingredients,Sulfate-Free
2094071,ingredients,Cruelty-Free
2094071,form_eyes,Powder
2094071,finish_eyes,Shimmer
2094071,color_eyes,Nude
2094076,ingredients,Gluten-Free
2094076,ingredients,Oil-Free
2094076,ingredients,Cruelty-Free
2094076,ingredients,Paraben-Free
2094076,color_eyes,Nude
2094076,ingredients,Mineral
2094076,form_eyes,Powder
2094076,finish_eyes,Matte
2094076,ingredients,Sulfate-Free
2094251,ingredients,Sulfate-Free
2094251,ingredients,Paraben-Free
2094251,form_lips,Gloss
2094251,color_lips,Red
2094251,finish_lips,High Shine
2094971,coverage_face,Light
2094971,coverage_face,Medium
2094971,finish_face,Natural
2094971,form_face,Liquid
2094971,skinType,Combination
2094971,skinType,Normal
2094971,ingredients,Oil-Free
2094972,skinType,Combination
2094972,skinType,Normal
2094972,ingredients,Oil-Free
2094972,coverage_face,Light
2094972,coverage_face,Medium
2094972,finish_face,Natural
2094972,form_face,Liquid
2094973,coverage_face,Light
2094973,coverage_face,Medium
2094973,ingredients,Oil-Free
2094973,skinType,Normal
2094973,skinType,Combination
2094973,form_face,Liquid
2094973,finish_face,Natural
2094974,coverage_face,Light
2094974,coverage_face,Medium
2094974,skinType,Combination
2094974,form_face,Liquid
2094974,finish_face,Natural
2094974,skinType,Normal
2094974,ingredients,Oil-Free
2094975,ingredients,Oil-Free
2094975,skinType,Normal
2094975,skinType,Combination
2094975,form_face,Liquid
2094975,finish_face,Natural
2094975,coverage_face,Light
2094975,coverage_face,Medium
2094976,ingredients,Oil-Free
2094976,skinType,Normal
2094976,skinType,Combination
2094976,form_face,Liquid
2094976,coverage_face,Light
2094976,coverage_face,Medium
2094976,finish_face,Natural
2094977,ingredients,Oil-Free
2094977,skinType,Normal
2094977,finish_face,Natural
2094977,form_face,Liquid
2094977,skinType,Combination
2094977,coverage_face,Light
2094977,coverage_face,Medium
2094978,skinType,Combination
2094978,form_face,Liquid
2094978,ingredients,Oil-Free
2094978,skinType,Normal
2094978,finish_face,Natural
2094978,coverage_face,Medium
2094978,coverage_face,Light
2094979,coverage_face,Light
2094979,coverage_face,Medium
2094979,finish_face,Natural
2094979,form_face,Liquid
2094979,skinType,Combination
2094979,skinType,Normal
2094979,ingredients,Oil-Free
2094980,coverage_face,Light
2094980,coverage_face,Medium
2094980,finish_face,Natural
2094980,form_face,Liquid
2094980,skinType,Combination
2094980,skinType,Normal
2094980,ingredients,Oil-Free
2094981,coverage_face,Light
2094981,coverage_face,Medium
2094981,finish_face,Natural
2094981,form_face,Liquid
2094981,skinType,Combination
2094981,skinType,Normal
2094981,ingredients,Oil-Free
2094982,coverage_face,Medium
2094982,finish_face,Natural
2094982,form_face,Liquid
2094982,skinType,Combination
2094982,skinType,Normal
2094982,ingredients,Oil-Free
2094982,coverage_face,Light
2094983,ingredients,Oil-Free
2094983,form_face,Liquid
2094983,skinType,Combination
2094983,skinType,Normal
2094983,finish_face,Natural
2094983,coverage_face,Medium
2094983,coverage_face,Light
2094984,skinType,Combination
2094984,skinType,Normal
2094984,ingredients,Oil-Free
2094984,form_face,Liquid
2094984,finish_face,Natural
2094984,coverage_face,Medium
2094984,coverage_face,Light
2094985,skinType,Combination
2094985,skinType,Normal
2094985,ingredients,Oil-Free
2094985,finish_face,Natural
2094985,form_face,Liquid
2094985,coverage_face,Medium
2094985,coverage_face,Light
2094986,skinType,Combination
2094986,skinType,Normal
2094986,ingredients,Oil-Free
2094986,form_face,Liquid
2094986,finish_face,Natural
2094986,coverage_face,Medium
2094986,coverage_face,Light
2094989,ingredients,Oil-Free
2094989,skinType,Normal
2094989,skinType,Combination
2094989,finish_face,Natural
2094989,form_face,Liquid
2094989,coverage_face,Medium
2094989,coverage_face,Light
2094990,skinType,Normal
2094990,skinType,Combination
2094990,form_face,Liquid
2094990,coverage_face,Light
2094990,coverage_face,Medium
2094990,finish_face,Natural
2094990,ingredients,Oil-Free
2094991,coverage_face,Light
2094991,coverage_face,Medium
2094991,finish_face,Natural
2094991,skinType,Combination
2094991,skinType,Normal
2094991,ingredients,Oil-Free
2094991,form_face,Liquid
2095840,ingredients_skin,Oil-Free
2095840,skinType,Combination
2095840,ingredients_skin,Paraben-Free
2095840,skinType,Normal
2095840,ingredients_skin,Sulfate-Free
2095841,skinType,Combination
2095841,ingredients_skin,Sulfate-Free
2095841,ingredients_skin,Paraben-Free
2095841,ingredients_skin,Oil-Free
2095841,skinType,Normal
2095951,scent,Woody & Earthy
2095951,scent,Floral
2096489,type_brushesAndTools,Sponges & Applicators
2096489,purpose_brushesAndTools,Application
